Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:Depth,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-08-14,12:40:04.798,F,744,429,671,697,0.361,52.8,321,0.42,0.0,0.691,-0.292,0.517,-0.146,0.749,-0.110,302,573,0.473
,24-08-14,12:40:14.788,F,745,473,675,1027,0.299,64.5,320,0.42,0.0,0.569,-0.310,0.385,-0.151,0.825,-0.124,302,573,0.473
,24-08-14,12:40:24.778,F,746,516,678,1534,0.239,77.0,324,0.42,0.0,0.458,-0.306,0.288,-0.155,0.901,-0.140,302,573,0.473
,24-08-14,12:40:34.768,F,747,545,680,2005,0.199,83.8,325,0.42,0.0,0.380,-0.310,0.227,-0.157,0.951,-0.150,302,573,0.473
,24-08-14,12:40:44.757,F,748,578,682,2804,0.152,89.5,327,0.42,0.0,0.293,-0.310,0.166,-0.160,1.009,-0.161,302,573,0.473
LCE,24-08-14,12:40:54.747,F,749,602,677,3659,0.111,85.3,327,0.42,0.1,0.214,-0.292,0.116,-0.154,1.051,-0.162,302,573,0.473
,24-08-14,12:42:36.397,REG1,,"#1: alpha: 0.102, ETRm: 39.381, Ik: 387.240   ( beta: 0.003, ETRmPot: 44.580 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:42:36.397,REG2,,"#1: alpha: 0.083, ETRm: 37.913, Ik: 454.296   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:42:37.797,FO,750,736,1445,0,0.491,0.0,0,0.42,0.1,0,0,0,0,0,0,736,1445,0.491
,24-08-14,12:42:47.787,F,751,828,1436,62,0.423,5.5,718,0.42,0.1,0.847,-0.013,0.734,0.006,0.573,0.004,736,1445,0.491
,24-08-14,12:42:57.777,F,752,827,1428,112,0.421,9.9,708,0.42,0.1,0.835,-0.016,0.715,0.012,0.572,0.007,736,1445,0.491
,24-08-14,12:43:07.767,F,753,837,1422,161,0.411,13.9,714,0.42,0.1,0.826,0.001,0.705,0.016,0.579,0.010,736,1445,0.491
,24-08-14,12:43:17.757,F,754,897,1462,222,0.386,18.0,724,0.42,0.1,0.766,-0.041,0.618,-0.012,0.621,-0.007,736,1445,0.491
,24-08-14,12:43:27.747,F,755,967,1475,306,0.344,22.1,730,0.42,0.1,0.682,-0.051,0.515,-0.020,0.669,-0.013,736,1445,0.491
,24-08-14,12:43:37.727,F,756,1052,1475,465,0.287,28.0,724,0.42,0.1,0.563,-0.059,0.387,-0.020,0.728,-0.015,736,1445,0.491
,24-08-14,12:43:47.717,F,757,1105,1429,697,0.227,33.2,696,0.42,0.1,0.442,-0.034,0.278,0.011,0.765,0.008,736,1445,0.491
,24-08-14,12:43:57.707,F,758,1109,1340,1026,0.172,37.1,487,0.42,0.1,0.271,-0.203,0.119,0.078,0.767,0.061,736,1445,0.491
,24-08-14,12:44:07.717,F,759,1261,1457,1534,0.135,43.5,773,0.42,0.1,0.287,0.035,0.176,-0.008,0.873,-0.008,736,1445,0.491
,24-08-14,12:44:17.707,F,760,1358,1491,2005,0.089,37.5,784,0.42,0.1,0.188,0.003,0.109,-0.031,0.940,-0.029,736,1445,0.491
,24-08-14,12:44:27.697,F,761,1365,1449,2805,0.058,34.2,780,0.42,0.1,0.126,0.056,0.072,-0.003,0.945,-0.003,736,1445,0.491
LCE,24-08-14,12:44:37.687,F,762,1214,1276,3659,0.049,37.7,711,0.42,0.1,0.110,0.203,0.064,0.132,0.840,0.111,736,1445,0.491
,24-08-14,12:46:24.086,REG1,,"#1: alpha: 0.089, ETRm: 34.789, Ik: 392.279   ( beta: 0.002, ETRmPot: 38.988 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:46:24.086,REG2,,"#1: alpha: 0.073, ETRm: 33.551, Ik: 459.081   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:46:25.486,FO,763,697,1171,0,0.405,0.0,0,0.42,0.1,0,0,0,0,0,0,697,1171,0.405
,24-08-14,12:46:35.476,F,764,771,1231,62,0.374,4.9,720,0.42,0.1,0.900,-0.078,0.840,-0.049,0.658,-0.032,697,1171,0.405
,24-08-14,12:46:45.456,F,765,795,1271,111,0.375,8.7,734,0.42,0.1,0.886,-0.133,0.818,-0.079,0.679,-0.054,697,1171,0.405
,24-08-14,12:46:55.456,F,766,831,1299,161,0.360,12.2,737,0.42,0.1,0.833,-0.186,0.739,-0.099,0.710,-0.070,697,1171,0.405
,24-08-14,12:47:05.436,F,767,873,1318,222,0.338,15.8,742,0.42,0.1,0.773,-0.215,0.657,-0.112,0.746,-0.084,697,1171,0.405
,24-08-14,12:47:15.426,F,768,928,1328,306,0.301,19.3,749,0.42,0.1,0.691,-0.222,0.558,-0.118,0.792,-0.093,697,1171,0.405
,24-08-14,12:47:25.416,F,769,1002,1342,466,0.253,24.8,754,0.42,0.1,0.578,-0.241,0.435,-0.127,0.856,-0.109,697,1171,0.405
,24-08-14,12:47:35.406,F,770,1080,1350,697,0.200,29.3,761,0.42,0.1,0.458,-0.243,0.323,-0.133,0.922,-0.122,697,1171,0.405
,24-08-14,12:47:45.396,F,771,1147,1354,1026,0.153,33.0,765,0.42,0.1,0.351,-0.243,0.234,-0.135,0.980,-0.133,697,1171,0.405
,24-08-14,12:47:55.386,F,772,1210,1355,1535,0.107,34.5,773,0.42,0.1,0.249,-0.228,0.159,-0.136,1.033,-0.140,697,1171,0.405
,24-08-14,12:48:05.376,F,773,1239,1350,2005,0.082,34.5,778,0.42,0.1,0.194,-0.207,0.122,-0.133,1.058,-0.140,697,1171,0.405
,24-08-14,12:48:15.366,F,774,1268,1349,2804,0.060,35.3,789,0.42,0.1,0.145,-0.181,0.090,-0.132,1.083,-0.143,697,1171,0.405
LCE,24-08-14,12:48:25.356,F,775,1293,1347,3657,0.040,30.7,796,0.42,0.1,0.098,-0.162,0.060,-0.131,1.104,-0.144,697,1171,0.405
,24-08-14,12:49:51.715,REG1,,"#1: alpha: 0.075, ETRm: 51.645, Ik: 686.675   ( beta: 0.013, ETRmPot: 84.263 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,12:49:51.715,REG2,,"#1: alpha: 0.066, ETRm: 49.560, Ik: 749.009   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,12:49:53.116,FO,776,320,479,0,0.332,0.0,0,0.42,0.1,0,0,0,0,0,0,320,479,0.332
,24-08-14,12:50:03.106,F,777,331,489,62,0.323,4.2,305,0.42,0.1,0.859,-0.157,0.792,-0.020,0.691,-0.014,320,479,0.332
,24-08-14,12:50:13.095,F,778,328,490,112,0.331,7.8,316,0.42,0.1,0.931,-0.094,0.897,-0.022,0.685,-0.016,320,479,0.332
,24-08-14,12:50:23.086,F,779,337,503,161,0.330,11.2,321,0.42,0.1,0.912,-0.145,0.869,-0.048,0.704,-0.034,320,479,0.332
,24-08-14,12:50:33.075,F,780,349,516,222,0.324,15.1,328,0.42,0.1,0.888,-0.182,0.835,-0.072,0.729,-0.053,320,479,0.332
,24-08-14,12:50:43.055,F,781,360,527,307,0.317,20.4,329,0.42,0.1,0.843,-0.245,0.770,-0.091,0.752,-0.069,320,479,0.332
,24-08-14,12:50:53.045,F,782,384,539,466,0.288,28.2,333,0.42,0.1,0.752,-0.296,0.652,-0.111,0.802,-0.090,320,479,0.332
,24-08-14,12:51:03.036,F,783,413,544,697,0.241,35.3,333,0.42,0.1,0.621,-0.327,0.501,-0.119,0.862,-0.103,320,479,0.332
,24-08-14,12:51:13.025,F,784,436,535,1027,0.185,39.9,327,0.42,0.1,0.476,-0.308,0.357,-0.105,0.910,-0.095,320,479,0.332
,24-08-14,12:51:23.015,F,785,462,544,1535,0.151,48.7,331,0.42,0.1,0.385,-0.340,0.276,-0.119,0.965,-0.116,320,479,0.332
,24-08-14,12:51:33.010,F,786,479,549,2006,0.128,53.9,331,0.42,0.0,0.321,-0.371,0.222,-0.128,1.000,-0.128,320,479,0.332
,24-08-14,12:51:42.995,F,787,502,549,2808,0.086,50.7,336,0.42,0.1,0.221,-0.340,0.148,-0.128,1.048,-0.134,320,479,0.332
LCE,24-08-14,12:51:52.965,F,788,514,546,3662,0.059,45.4,339,0.42,0.1,0.155,-0.302,0.102,-0.123,1.073,-0.132,320,479,0.332
